DateTime,AddedIPs,RemovedIPs
1575985450,1536,1536
1575987312,9,7
1575990912,6,7
1575994296,5,5
1575997930,2,8
1576001523,5,6
1576005114,5,4
1576008722,4,17
1576011615,512,512
1576012292,17,5
1576015914,9,4
1576017010,256,256
1576019495,7,4
1576023152,8,3
1576026904,18,5
1576030310,5,5
1576031702,256,256
1576033939,4,7
1576037544,7,10
1576038610,256,256
1576041124,4,5
1576044712,6,11
1576045810,256,256
1576048323,5,4
1576051916,6,6
1576055508,5,8
1576056610,256,256
1576059109,9,3
1576062748,4,5
1576066319,4,8
1576068613,6144,13056
1576069923,7,5
1576073543,9,10
1576077113,11,1
1576080718,3,9
1576084503,10,9
1576087927,2,8
1576091703,8,5
1576093511,768,1024
1576095123,4,6
1576098746,7,3
1576102504,5,6
1576105900,4,5
1576108829,256,256
1576109586,22,6
1576113311,3,7
1576116911,11,4
1576120309,5,25
1576124104,5,8
1576127703,4,8
1576131303,4,7
1576134903,8,3
1576138510,5,4
1576141928,6,7
1576145515,6,4
1576149098,6,3
1576153060,4,11
1576153810,1536,1280
1576155005,0,13824
1576156294,6,3
1576158311,256,256
1576159918,5,2
1576163512,5,5
1576167120,2,5
1576169403,512,512
1576170698,4,7
1576171813,256,256
1576174504,6,10
1576178104,8,4
1576179012,256,256
1576181703,4,2
1576185109,2,4
1576188727,3,3
1576191613,256,256
1576192341,4,1
1576195916,6,5
1576199564,24,3
1576203302,4,4
1576206735,4,5
1576210321,6,21
1576213935,6,5
1576217704,7,10
1576221117,9,6
1576224701,4,4
1576228323,5,4
1576231901,7,6
1576235703,5,6
1576239150,4,6
1576241404,2304,6656
1576242713,6,6
1576246311,4,11
1576249967,4,9
1576253498,11,4
1576257135,5,5
1576260721,4,6
1576264323,5,1
1576266313,768,768
1576267944,2,6
1576271513,7,4
1576275088,9,3
1576277702,256,256
1576278716,4,6
1576282353,26,5
1576285891,6,3
1576289712,3,9
1576293104,2,20
1576296720,5,27
1576300295,4,2
1576304233,3,6
1576307517,4,3
1576310703,256,0
1576311117,6,3
1576314698,1,5
1576318353,5,5
1576322104,1,9
1576325528,9,2
1576327814,256,12544
1576329077,8,1
1576332746,3,4
1576333815,1280,1024
1576336375,6,1
1576339898,2,4
1576341100,256,256
1576343538,4,10
1576345514,0,256
1576347110,4,6
1576350693,8,5
1576354284,4,4
1576357895,5,8
1576359012,256,256
1576361534,9,7
1576365097,520,519
1576368903,6,3
1576369812,256,256
1576372503,17,5
1576373412,256,256
1576375933,6,5
1576379501,5,17
1576383136,3,20
1576386787,3,5
1576390351,2,4
1576393958,6,5
1576397515,6,2
1576401155,1,2
1576404729,4,0
1576408350,3,3
1576411927,1,10
1576414204,1024,8960
1576415550,7,3
1576419136,5,6
1576419369,1280,1024
1576422756,3,7
1576426336,10,5
1576429969,3,6
1576433562,7,4
1576434823,256,256
1576437171,5,2
1576440755,3,1
1576444342,3,6
1576448103,2,5
1576451541,3,6
1576454425,0,256
1576455177,15,7
1576462381,28,3
1576465886,5,1
1576469505,6,14
1576473087,8,16
1576473483,256,256
1576476701,4,6
1576480290,4,6
1576483920,5,4
1576487519,8,4
1576491089,4,6
1576494685,8,5
1576498393,5,5
1576499411,1024,1024
1576501899,2,5
1576503232,256,256
1576505516,5,3
1576509085,5,8
1576512732,9,5
1576516294,5,5
1576519895,2,4
1576521912,256,256
1576523505,5,2
1576524612,256,0
1576527093,4,4
1576530687,5,3
1576534336,1,4
1576537931,2,4
1576541511,8,2
1576545156,24,6
1576548708,7,3
1576552361,6,10
1576556105,4,18
1576559956,7,6
1576563305,6,2
1576566741,3,4
1576570358,9,6
1576573923,3,6
1576577574,6,6
1576581134,3,5
1576584757,5,5
1576586199,1024,1280
1576587004,2048,5376
1576588370,8,5
1576589413,512,512
1576591983,2,4
1576595550,5,3
1576599319,4,7
1576600210,256,256
1576602724,4,7
1576606352,5,4
1576609962,5,10
1576611011,256,256
1576613558,4,3
1576619702,10,3
1576620748,4,2
1576624503,1,4
1576628040,32,1
1576629011,512,512
1576631573,5,12
1576635199,12,7
1576638721,7,26
1576642503,6,13
1576646104,7,5
1576649704,3,6
1576653143,7,9
1576656772,5,6
1576660347,262,7
1576663945,2,6
1576667542,5,11
1576671168,5,4
1576673404,512,55552
1576674752,7,5
1576675810,1792,1792
1576678353,12,3
1576681923,7,8
1576683911,256,256
1576685577,8,2
1576689151,2,7
1576692753,6,4
1576696503,4,5
1576697411,768,512
1576699961,8,10
1576701302,256,512
1576703538,6,5
1576707142,3,6
1576710012,512,512
1576710777,7,5
1576714802,12,9
1576715412,256,256
1576717997,16,5
1576719011,256,256
1576721703,7,6
