DateTime,Entries,UniqueIPs
1577162411,114069,9398715
1577162853,114072,9398718
1577163574,114069,9398715
1577164345,114074,9398720
1577165013,114076,9398722
1577165733,114080,9398726
1577166251,114086,9398731
1577166692,114082,9398726
1577167654,114062,9398707
1577168179,114062,9398707
1577168374,114042,9398687
1577169093,114041,9398686
1577169813,114048,9398691
1577170087,114056,9398699
1577170830,114049,9398692
1577171493,114057,9398701
1577172026,114057,9398701
1577172212,114053,9398698
1577172976,114066,9398711
1577173653,114061,9398706
1577173932,114067,9398712
1577174372,114062,9398707
1577175092,114061,9398706
1577175861,114066,9398715
1577176533,114068,9398716
1577177253,114068,9398716
1577177973,114058,9398705
1577178692,114054,9398701
1577179413,114055,9398702
1577179947,114039,9398686
1577180132,114030,9398677
1577180853,114026,9398673
1577181572,114022,9398669
1577181859,114021,9398668
1577182346,114023,9398670
1577183013,114032,9398679
1577183779,114027,9398674
1577184454,114029,9398676
1577185173,114028,9398675
1577185702,114041,9398688
1577185893,114039,9398686
1577186613,114032,9398679
1577187332,114021,9398669
1577187619,114033,9398682
1577188054,114036,9398685
1577188772,114035,9398684
1577189548,114042,9398689
1577190212,114039,9398686
1577190934,114038,9398685
1577191451,114035,9398680
1577191653,114032,9398677
1577192169,114033,9398678
1577192373,114030,9398675
1577193092,114037,9398682
1577193372,114034,9398678
1577193873,114038,9398682
1577194533,114039,9398683
1577195302,114054,9398698
1577195974,114052,9398696
1577196692,114051,9398694
1577197208,114055,9398697
1577197412,114055,9398697
1577198133,114055,9398697
1577198853,114065,9398707
1577199129,114079,9398721
1577199573,114078,9398720
1577200293,114075,9398717
1577201062,114074,9398714
1577201780,114069,9398709
1577202249,114083,9398723
1577202454,114089,9398729
1577202969,114107,9398747
1577203653,114113,9398753
1577204373,114112,9398752
1577204889,114126,9398767
1577205093,114121,9398762
1577205812,114126,9398769
1577206533,114127,9398770
1577206816,114136,9398776
1577207253,114137,9398777
1577207973,114130,9398770
1577208747,114145,9398785
1577209462,114150,9398790
1577210133,114156,9398796
1577210939,114147,9398786
1577211573,114163,9398802
1577212293,114158,9398797
1577213013,114163,9398802
1577213733,114168,9398807
1577214453,114167,9398806
1577214738,114171,9398810
1577215174,114165,9398805
1577215893,114162,9398802
1577216665,114145,9398784
1577217133,114160,9398799
1577217333,114159,9398796
1577218353,114167,9398804
1577218815,114158,9398795
1577219013,114160,9398797
1577219733,114169,9398806
1577220750,114164,9398801
1577221414,114147,9398784
1577222134,114144,9398781
1577222653,114137,9398774
1577222853,114132,9398769
1577223572,114134,9398771
1577224294,114137,9398774
1577224567,114138,9398775
1577225252,114145,9398783
1577225973,114142,9398780
1577226500,114140,9398778
1577226932,114142,9398780
1577227652,114139,9398776
1577228434,114123,9398760
1577229092,114137,9398775
1577229813,114136,9398774
1577230336,114133,9398772
1577230533,114130,9398772
1577231253,114131,9398774
1577231770,114141,9398784
1577231972,114140,9398787
1577232255,114136,9398781
1577232745,114132,9398779
1577233414,114131,9398772
1577234179,114121,9398760
1577234852,114121,9398755
1577235574,114117,9398750
1577235854,114118,9398751
1577236293,114121,9398754
1577237013,114124,9398757
1577237734,114121,9398754
1577238250,114105,9398738
1577238453,114101,9398734
1577239174,114101,9398733
1577239892,114105,9398739
1577240172,114104,9398739
1577240614,114108,9398746
1577241334,114106,9398746
